"Species","Plot","Subplot","Treat.Code","Year","Date","flo.a","flo.b","flo.c","avg.flo","sd.flo","n.ind","avg.seed.inf","n.seed.ind","cov.g","p.viable"
"Calycadenia pauciflora",84,"No Grass","C",2017,2017-08-21,0,0,3,14.25,20.7103033938826,4,2.42857142857143,34.6071428571429,NA,0.4575
"Calycadenia pauciflora",49,"No Grass","W",2017,2017-08-21,0,0,2,1.5,0.707106781186548,2,3.93333333333333,5.9,NA,0.4575
"Calycadenia pauciflora",97,"No Grass","D",2017,2017-08-21,0,0,4,4.5,1.91485421551268,4,3.56000829095937,16.0200373093172,NA,0.4575
"Calycadenia pauciflora",5,"No Grass","W",2017,2017-08-21,0,0,2,6.6,2.19089023002066,5,3.52380952380952,23.2571428571429,NA,0.4575
"Calycadenia pauciflora",18,"Thatch","C",2017,2017-08-21,0,0,1,2,NA,1,4.5,9,95,0.4575
"Calycadenia pauciflora",50,"No Grass","C",2017,2017-08-21,0,0,4,5.66666666666667,3.78593889720018,3,4.35714285714286,24.6904761904762,NA,0.4575
"Calycadenia pauciflora",23,"No Grass","W",2017,2017-06-26,10,1,0,5.2,3.11448230047949,5,3,15.6,NA,0.4575
"Calycadenia pauciflora",18,"Grass","C",2017,2017-08-21,0,0,3,3,1.73205080756888,3,3.75,11.25,95,0.4575
"Calycadenia pauciflora",82,"Grass","C",2017,2017-08-21,0,0,3,11.3333333333333,3.78593889720018,3,5.15384615384615,58.4102564102564,45,0.4575
"Calycadenia pauciflora",49,"Thatch","W",2017,2017-06-26,1,0,0,2,NA,1,3.85714285714286,7.71428571428571,30,0.4575
"Calycadenia pauciflora",5,"Thatch","W",2017,2017-08-21,0,0,1,5,NA,1,4,20,85,0.4575
"Calycadenia pauciflora",17,"No Grass","W",2017,2017-08-21,0,0,4,10.6,9.37016542009798,5,3.05555555555556,32.3888888888889,NA,0.4575
"Calycadenia pauciflora",23,"Thatch","W",2017,2017-08-21,0,0,2,5.5,3.53553390593274,2,2.75,15.125,50,0.4575
"Calycadenia pauciflora",87,"No Grass","D",2017,2017-08-21,0,0,10,6.8,3.11448230047949,5,4.2,28.56,NA,0.4575
"Calycadenia pauciflora",81,"Thatch","D",2017,2017-06-26,2,0,0,1,0,2,3.56000829095937,3.56000829095937,65,0.4575
"Calycadenia pauciflora",87,"Thatch","D",2017,2017-08-21,0,0,5,4,1.4142135623731,4,4.9,19.6,40,0.4575
"Calycadenia pauciflora",55,"Grass","W",2017,2017-06-26,0,2,0,1,0,2,3.56000829095937,3.56000829095937,40,0.4575
"Calycadenia pauciflora",59,"No Grass","W",2017,2017-08-21,0,0,3,3.66666666666667,2.51661147842358,3,4.875,17.875,NA,0.4575
"Calycadenia pauciflora",17,"Grass","W",2017,2017-08-21,0,0,1,3,NA,1,3.5,10.5,90,0.4575
"Calycadenia pauciflora",92,"No Grass","C",2017,2017-08-21,0,0,4,3.33333333333333,1.15470053837925,3,2.125,7.08333333333333,NA,0.4575
"Calycadenia pauciflora",15,"No Grass","W",2017,2017-08-21,0,0,4,12.25,4.99165971062398,4,3.6,44.1,NA,0.4575
"Calycadenia pauciflora",29,"No Grass","W",2017,2017-06-26,2,1,0,1.33333333333333,0.577350269189626,3,3.56000829095937,4.74667772127916,NA,0.4575
"Calycadenia pauciflora",59,"Thatch","W",2017,2017-08-21,0,0,3,3,2.64575131106459,3,3.25,9.75,35,0.4575
"Calycadenia pauciflora",89,"Grass","D",2017,2017-08-21,0,0,5,5.8,2.38746727726266,5,4.08333333333333,23.6833333333333,30,0.4575
"Calycadenia pauciflora",98,"Grass","C",2017,2017-08-21,0,0,2,2,1.4142135623731,2,2.66666666666667,5.33333333333333,80,0.4575
"Calycadenia pauciflora",19,"Grass","W",2017,2017-08-21,0,0,3,7,4.35889894354067,3,3.79,26.53,85,0.4575
"Calycadenia pauciflora",89,"No Grass","D",2017,2017-08-21,0,0,3,8.33333333333333,3.21455025366432,3,6,50,NA,0.4575
"Calycadenia pauciflora",99,"Grass","D",2017,2017-08-21,0,0,2,2,0,2,4,8,90,0.4575
"Calycadenia pauciflora",86,"Grass","C",2017,2017-08-21,0,1,9,26.8,15.6748205731358,5,1.9,50.92,40,0.4575
"Calycadenia pauciflora",81,"Grass","D",2017,2017-08-21,0,0,5,4.8,2.77488738510232,5,6,28.8,90,0.4575
"Calycadenia pauciflora",19,"No Grass","W",2017,2017-08-21,0,0,8,12.2,5.54075807087803,5,4.29166666666667,52.3583333333333,NA,0.4575
"Calycadenia pauciflora",98,"No Grass","C",2017,2017-06-26,3,0,0,1.33333333333333,0.577350269189626,3,3.56000829095937,4.74667772127916,NA,0.4575
"Calycadenia pauciflora",81,"No Grass","D",2017,2017-06-26,2,0,0,1.5,0.707106781186548,2,3.5,5.25,NA,0.4575
"Calycadenia pauciflora",56,"Grass","C",2017,2017-08-21,0,0,4,1.5,0.707106781186548,2,5.33333333333333,8,80,0.4575
"Calycadenia pauciflora",86,"No Grass","C",2017,2017-06-26,2,0,0,8.5,4.94974746830583,2,4.35616438356164,37.027397260274,NA,0.4575
"Calycadenia pauciflora",93,"No Grass","D",2017,2017-06-26,0,1,0,1,NA,1,3.56000829095937,3.56000829095937,NA,0.4575
"Calycadenia pauciflora",99,"No Grass","D",2017,2017-06-26,5,1,0,2.6,1.67332005306815,5,3.5,9.1,NA,0.4575
"Calycadenia pauciflora",49,"Grass","W",2017,2017-08-21,0,0,7,8.6,3.84707681233427,5,3,25.8,120,0.4575
"Calycadenia pauciflora",91,"Grass","D",2017,2017-08-21,0,0,4,3.6,1.8165902124585,5,2.375,8.55,55,0.4575
"Calycadenia pauciflora",56,"No Grass","C",2017,2017-06-26,2,0,0,1,0,2,3.56000829095937,3.56000829095937,NA,0.4575
"Calycadenia pauciflora",97,"Grass","D",2017,NA,NA,NA,NA,NA,NA,NA,3,NA,105,0.4575
"Calycadenia pauciflora",23,"Grass","W",2017,2017-08-21,0,0,2,5.2,2.38746727726266,5,3.4375,17.875,70,0.4575
"Clarkia purpurea",30,"Thatch","C",2017,2017-06-26,0,0,9,1,0,5,20.875,20.875,50,0.342727273
"Clarkia purpurea",18,"No Grass","C",2017,2017-06-26,0,0,1,1,NA,1,10,10,NA,0.342727273
"Clarkia purpurea",92,"Grass","C",2017,2017-06-26,0,0,10,1,0,4,11,11,100,0.342727273
"Clarkia purpurea",37,"No Grass","W",2017,2017-06-26,0,0,8,1,0,5,13.2857142857143,13.2857142857143,NA,0.342727273
"Clarkia purpurea",49,"No Grass","W",2017,2017-06-26,0,0,15,1.2,0.447213595499958,5,29.3529411764706,35.2235294117647,NA,0.342727273
"Clarkia purpurea",91,"Thatch","D",2017,2017-06-26,0,0,1,1,NA,1,NA,NA,35,0.342727273
"Clarkia purpurea",95,"Grass","D",2017,2017-06-26,0,0,1,1,NA,1,7,7,85,0.342727273
"Clarkia purpurea",84,"No Grass","C",2017,2017-06-26,0,0,0,1.2,0.447213595499958,5,17.375,20.85,NA,0.342727273
"Clarkia purpurea",59,"Grass","W",2017,2017-06-26,0,0,1,1,NA,1,1,1,100,0.342727273
"Clarkia purpurea",56,"No Grass","C",2017,2017-06-26,0,0,7,1,0,5,5.83333333333333,5.83333333333333,NA,0.342727273
"Clarkia purpurea",17,"Thatch","W",2017,2017-06-26,0,0,2,1,0,2,14.5,14.5,95,0.342727273
"Clarkia purpurea",5,"Thatch","W",2017,2017-06-26,0,0,1,1,NA,1,4,4,85,0.342727273
"Clarkia purpurea",23,"No Grass","W",2017,2017-06-26,0,0,13,1.2,0.447213595499958,5,20.3,24.36,NA,0.342727273
"Clarkia purpurea",29,"No Grass","W",2017,2017-06-26,0,0,8,1.2,0.447213595499958,5,17.6,21.12,NA,0.342727273
"Clarkia purpurea",15,"Grass","W",2017,2017-05-19,5,0,0,1,0,5,25.6666666666667,25.6666666666667,30,0.342727273
"Clarkia purpurea",86,"Grass","C",2017,2017-06-26,0,0,0,1,0,5,2.2,2.2,40,0.342727273
"Clarkia purpurea",49,"Grass","W",2017,2017-06-26,0,0,10,1,0,5,6.3,6.3,120,0.342727273
"Clarkia purpurea",96,"Grass","C",2017,2017-06-26,0,0,1,1,NA,1,NA,NA,25,0.342727273
"Clarkia purpurea",15,"No Grass","W",2017,2017-06-26,0,0,13,2.6,1.51657508881031,5,14.2380952380952,37.0190476190476,NA,0.342727273
"Clarkia purpurea",96,"No Grass","C",2017,2017-06-26,0,0,1,1,NA,1,1,1,NA,0.342727273
"Clarkia purpurea",29,"Thatch","W",2017,2017-05-19,6,0,0,1,0,5,NA,NA,35,0.342727273
"Clarkia purpurea",83,"Thatch","D",2017,2017-05-19,7,0,0,1,0,5,NA,NA,100,0.342727273
"Clarkia purpurea",98,"Grass","C",2017,2017-05-19,1,0,0,1,NA,1,NA,NA,80,0.342727273
"Clarkia purpurea",19,"No Grass","W",2017,2017-06-26,0,0,10,1.4,0.547722557505166,5,20.4666666666667,28.6533333333333,NA,0.342727273
"Clarkia purpurea",83,"Grass","D",2017,2017-05-19,4,0,0,1,0,4,NA,NA,95,0.342727273
"Clarkia purpurea",92,"No Grass","C",2017,2017-06-26,0,0,2,1,0,2,13,13,NA,0.342727273
"Clarkia purpurea",82,"Grass","C",2017,2017-06-26,0,0,3,1,0,3,2,2,45,0.342727273
"Clarkia purpurea",87,"Grass","D",2017,2017-05-19,7,1,0,1,0,5,11,11,90,0.342727273
"Clarkia purpurea",85,"Grass","D",2017,2017-05-19,7,0,0,1,0,5,4.75,4.75,80,0.342727273
"Clarkia purpurea",92,"Thatch","C",2017,2017-06-26,0,0,1,1,NA,1,13,13,80,0.342727273
"Clarkia purpurea",49,"Thatch","W",2017,2017-06-26,0,0,1,1,NA,1,6,6,30,0.342727273
"Clarkia purpurea",86,"Thatch","C",2017,2017-06-26,0,0,3,1,0,3,0.666666666666667,0.666666666666667,45,0.342727273
"Clarkia purpurea",17,"No Grass","W",2017,2017-06-26,0,0,5,1.66666666666667,1.15470053837925,3,13.7142857142857,22.8571428571429,NA,0.342727273
"Clarkia purpurea",50,"Thatch","C",2017,2017-06-26,0,0,1,1,NA,1,2,2,80,0.342727273
"Clarkia purpurea",5,"Grass","W",2017,2017-06-26,0,0,4,1,0,4,9.33333333333333,9.33333333333333,80,0.342727273
"Clarkia purpurea",91,"Grass","D",2017,2017-06-26,0,0,1,1,NA,1,0,0,55,0.342727273
"Clarkia purpurea",82,"Thatch","C",2017,2017-06-26,0,0,1,1,NA,1,10,10,80,0.342727273
"Clarkia purpurea",59,"No Grass","W",2017,2017-06-26,0,0,5,1,0,5,11,11,NA,0.342727273
"Clarkia purpurea",84,"Thatch","C",2017,2017-06-26,0,0,4,1,0,4,2.75,2.75,90,0.342727273
"Clarkia purpurea",29,"Grass","W",2017,2017-06-26,0,0,12,1,0,5,12,12,85,0.342727273
"Clarkia purpurea",55,"No Grass","W",2017,2017-05-19,5,0,0,1,0,5,7.6,7.6,NA,0.342727273
"Clarkia purpurea",89,"Grass","D",2017,2017-06-26,0,0,5,1,0,5,9.8,9.8,30,0.342727273
"Clarkia purpurea",59,"Thatch","W",2017,2017-06-26,0,0,1,1,NA,1,16,16,35,0.342727273
"Clarkia purpurea",83,"No Grass","D",2017,2017-05-19,7,0,0,1,0,5,4.3,4.3,NA,0.342727273
"Clarkia purpurea",19,"Grass","W",2017,2017-06-26,0,0,7,1,0,5,19.2222222222222,19.2222222222222,85,0.342727273
"Clarkia purpurea",95,"No Grass","D",2017,2017-06-26,0,0,1,1,NA,1,5,5,NA,0.342727273
"Clarkia purpurea",89,"No Grass","D",2017,2017-06-26,0,0,1,1,NA,1,9,9,NA,0.342727273
"Clarkia purpurea",37,"Thatch","W",2017,2017-06-26,0,0,1,1,NA,1,26,26,25,0.342727273
"Clarkia purpurea",95,"Thatch","D",2017,2017-05-19,3,0,0,1,0,3,NA,NA,60,0.342727273
"Clarkia purpurea",15,"Thatch","W",2017,2017-05-19,5,0,0,1,0,5,8.16666666666667,8.16666666666667,60,0.342727273
"Clarkia purpurea",93,"Grass","D",2017,2017-06-26,0,0,2,1,0,2,2,2,35,0.342727273
"Clarkia purpurea",86,"No Grass","C",2017,2017-06-26,0,0,2,1,0,2,3.5,3.5,NA,0.342727273
"Clarkia purpurea",91,"No Grass","D",2017,2017-06-26,0,0,5,1.2,0.447213595499958,5,13.8333333333333,16.6,NA,0.342727273
"Clarkia purpurea",81,"No Grass","D",2017,2017-06-26,0,0,4,1,0,4,21.5,21.5,NA,0.342727273
"Clarkia purpurea",99,"No Grass","D",2017,2017-05-19,4,0,0,1,0,4,3.8,3.8,NA,0.342727273
"Clarkia purpurea",81,"Thatch","D",2017,2017-06-26,0,0,8,1,0,3,10.3333333333333,10.3333333333333,65,0.342727273
"Clarkia purpurea",96,"Thatch","C",2017,2017-06-26,0,0,1,1,NA,1,19,19,80,0.342727273
"Clarkia purpurea",30,"No Grass","C",2017,2017-06-26,0,0,9,1,0,5,19,19,NA,0.342727273
"Clarkia purpurea",23,"Grass","W",2017,2017-06-26,0,0,4,1,0,4,1.75,1.75,70,0.342727273
"Clarkia purpurea",56,"Thatch","C",2017,2017-05-19,1,0,0,1,NA,1,NA,NA,55,0.342727273
"Clarkia purpurea",50,"No Grass","C",2017,2017-06-26,0,0,6,1.2,0.447213595499958,5,15.75,18.9,NA,0.342727273
"Clarkia purpurea",81,"Grass","D",2017,2017-05-19,1,0,0,1,NA,1,NA,NA,90,0.342727273
"Clarkia purpurea",93,"Thatch","D",2017,2017-06-26,0,0,2,1,0,2,1.5,1.5,30,0.342727273
"Clarkia purpurea",98,"No Grass","C",2017,2017-05-19,2,0,0,1.5,0.707106781186548,2,NA,NA,NA,0.342727273
"Clarkia purpurea",87,"No Grass","D",2017,2017-05-19,0,0,0,1,0,5,13.6666666666667,13.6666666666667,NA,0.342727273
"Clarkia purpurea",84,"Grass","C",2017,2017-06-26,0,0,3,1.33333333333333,0.577350269189626,3,9.75,13,50,0.342727273
"Clarkia purpurea",87,"Thatch","D",2017,2017-05-19,4,0,0,1,0,4,3.5,3.5,40,0.342727273
"Clarkia purpurea",98,"Thatch","C",2017,2017-05-19,3,0,0,1,0,3,NA,NA,30,0.342727273
"Clarkia purpurea",89,"Thatch","D",2017,2017-06-26,0,0,1,1,NA,1,15,15,60,0.342727273
"Clarkia purpurea",99,"Grass","D",2017,2017-06-26,0,0,1,1,NA,1,2,2,90,0.342727273
"Clarkia purpurea",85,"Thatch","D",2017,2017-06-26,0,0,7,2,NA,1,34,68,95,0.342727273
"Clarkia purpurea",55,"Grass","W",2017,2017-05-19,3,0,0,1,0,3,4.33333333333333,4.33333333333333,40,0.342727273
"Clarkia purpurea",85,"No Grass","D",2017,2017-06-26,3,0,9,1.6,1.34164078649987,5,9.38461538461539,15.0153846153846,NA,0.342727273
"Clarkia purpurea",5,"No Grass","W",2017,2017-06-26,0,0,12,1,0,5,19.2307692307692,19.2307692307692,NA,0.342727273
"Clarkia purpurea",97,"No Grass","D",2017,2017-06-26,0,0,2,1,NA,1,17,17,NA,0.342727273
"Clarkia purpurea",30,"Grass","C",2017,2017-05-19,0,0,13,1,0,5,21.4,21.4,75,0.342727273
"Clarkia purpurea",93,"No Grass","D",2017,2017-06-26,0,0,1,1,NA,1,19,19,NA,0.342727273
"Clarkia purpurea",23,"Thatch","W",2017,2017-06-26,0,0,6,1,0,5,13.1666666666667,13.1666666666667,50,0.342727273
"Clarkia purpurea",56,"Grass","C",2017,2017-06-26,0,0,5,1,0,5,3.2,3.2,80,0.342727273
"Hemizonia congesta",89,"Grass","D",2017,2017-08-21,0,1,14,12.4,5.45893762558247,5,3.6,44.64,30,0.479375
"Hemizonia congesta",85,"Thatch","D",2017,2017-08-21,0,0,10,11,5.1478150704935,5,2.6,28.6,95,0.479375
"Hemizonia congesta",92,"Thatch","C",2017,2017-08-21,0,6,0,8.8,4.76445169982864,5,2.8,24.64,80,0.479375
"Hemizonia congesta",59,"Grass","W",2017,2017-08-21,0,0,10,4.4,2.70185121722126,5,3.2,14.08,100,0.479375
"Hemizonia congesta",17,"No Grass","W",2017,2017-08-21,0,0,12,16,8.45576726264388,5,2.6,41.6,NA,0.479375
"Hemizonia congesta",50,"No Grass","C",2017,2017-08-21,0,0,5,4.75,0.5,4,3.2,15.2,NA,0.479375
"Hemizonia congesta",15,"No Grass","W",2017,2017-08-21,1,0,11,5.2,2.94957624075052,5,2.4,12.48,NA,0.479375
"Hemizonia congesta",87,"No Grass","D",2017,2017-08-21,0,0,6,26.8,11.7132403714771,5,2.6,69.68,NA,0.479375
"Hemizonia congesta",96,"No Grass","C",2017,2017-08-21,0,0,7,9,7.03562363973514,5,3,27,NA,0.479375
"Hemizonia congesta",49,"Thatch","W",2017,2017-08-21,0,0,1,12,NA,1,3.6,43.2,30,0.479375
"Hemizonia congesta",95,"Grass","D",2017,2017-08-21,0,0,4,9.25,4.64578662158878,4,3.26835443037975,30.2322784810127,85,0.479375
"Hemizonia congesta",49,"No Grass","W",2017,2017-08-21,0,0,11,13,5.24404424085076,5,4,52,NA,0.479375
"Hemizonia congesta",91,"No Grass","D",2017,2017-08-21,0,0,1,26,NA,1,2.6,67.6,NA,0.479375
"Hemizonia congesta",17,"Grass","W",2017,2017-08-21,0,0,6,15.2,7.29383301152419,5,3,45.6,90,0.479375
"Hemizonia congesta",29,"Grass","W",2017,2017-08-21,0,0,0,11.8,9.1214034007931,5,4.8,56.64,85,0.479375
"Hemizonia congesta",96,"Grass","C",2017,2017-08-21,0,0,8,5.8,6.34034699365894,5,4,23.2,25,0.479375
"Hemizonia congesta",29,"No Grass","W",2017,2017-08-21,0,0,10,13,6.20483682299543,5,4.2,54.6,NA,0.479375
"Hemizonia congesta",82,"Thatch","C",2017,2017-08-21,1,0,1,5,2.82842712474619,2,3.4,17,80,0.479375
"Hemizonia congesta",96,"Thatch","C",2017,2017-08-21,0,0,12,6.6,6.34822809924155,5,2,13.2,80,0.479375
"Hemizonia congesta",81,"Thatch","D",2017,2017-08-21,0,0,1,2,NA,1,3.26835443037975,6.53670886075949,65,0.479375
"Hemizonia congesta",89,"No Grass","D",2017,2017-08-21,0,0,6,11.4,5.22494019104525,5,2.4,27.36,NA,0.479375
"Hemizonia congesta",95,"Thatch","D",2017,NA,NA,NA,NA,NA,NA,NA,1.8,NA,60,0.479375
"Hemizonia congesta",95,"No Grass","D",2017,2017-08-21,0,0,4,21.25,18.7505555473253,4,3.26835443037975,69.4525316455696,NA,0.479375
"Hemizonia congesta",86,"No Grass","C",2017,2017-08-21,0,0,11,27.2,7.19027120489902,5,4.8,130.56,NA,0.479375
"Hemizonia congesta",18,"Grass","C",2017,2017-08-21,0,0,7,12.2,8.72926113711808,5,2.8,34.16,95,0.479375
"Hemizonia congesta",87,"Grass","D",2017,2017-06-26,0,1,0,1,NA,1,4,4,90,0.479375
"Hemizonia congesta",97,"No Grass","D",2017,2017-08-21,0,0,4,18,7.87400787401181,4,2.4,43.2,NA,0.479375
"Hemizonia congesta",84,"Thatch","C",2017,2017-08-21,0,0,8,8.6,7.09224929059886,5,4.4,37.84,90,0.479375
"Hemizonia congesta",84,"Grass","C",2017,2017-08-21,1,1,7,8.6,5.22494019104525,5,2.6,22.36,50,0.479375
"Hemizonia congesta",19,"Grass","W",2017,2017-08-21,0,0,1,40,NA,1,2.8,112,85,0.479375
"Hemizonia congesta",49,"Grass","W",2017,2017-08-21,0,0,13,8.8,3.3466401061363,5,4,35.2,120,0.479375
"Hemizonia congesta",23,"Grass","W",2017,2017-08-21,0,7,15,9.4,6.42650760522385,5,3,28.2,70,0.479375
"Hemizonia congesta",23,"Thatch","W",2017,2017-08-21,0,0,5,5.8,4.08656334834051,5,3,17.4,50,0.479375
"Hemizonia congesta",56,"No Grass","C",2017,2017-08-21,0,0,7,10.2,3.4928498393146,5,2.8,28.56,NA,0.479375
"Hemizonia congesta",15,"Thatch","W",2017,2017-08-21,0,0,4,13,8.44590630621328,4,4.4,57.2,60,0.479375
"Hemizonia congesta",29,"Thatch","W",2017,2017-08-21,0,0,1,14,NA,1,5,70,35,0.479375
"Hemizonia congesta",82,"Grass","C",2017,2017-08-21,3,1,1,3.6,1.14017542509914,5,5.2,18.72,45,0.479375
"Hemizonia congesta",23,"No Grass","W",2017,2017-08-21,1,2,11,11.6,6.87749954561976,5,3.4,39.44,NA,0.479375
"Hemizonia congesta",37,"Thatch","W",2017,2017-08-21,0,0,8,7.6,2.07364413533277,5,4.8,36.48,25,0.479375
"Hemizonia congesta",55,"Grass","W",2017,2017-08-21,0,0,7,7,9.66953980290686,5,2.8,19.6,40,0.479375
"Hemizonia congesta",99,"Grass","D",2017,2017-08-21,0,0,6,4.6,3.78153408023781,5,0.8,3.68,90,0.479375
"Hemizonia congesta",56,"Grass","C",2017,2017-08-21,0,0,9,7.2,2.58843582110896,5,3.8,27.36,80,0.479375
"Hemizonia congesta",97,"Thatch","D",2017,2017-06-26,1,0,0,1,NA,1,2.2,2.2,60,0.479375
"Hemizonia congesta",5,"Grass","W",2017,2017-08-21,0,0,12,5.25,3.20156211871642,4,4.4,23.1,80,0.479375
"Hemizonia congesta",85,"Grass","D",2017,2017-08-21,0,0,13,20.6,15.582040944626,5,3.2,65.92,80,0.479375
"Hemizonia congesta",99,"Thatch","D",2017,2017-08-21,0,0,2,18.5,4.94974746830583,2,2.6,48.1,100,0.479375
"Hemizonia congesta",93,"Thatch","D",2017,2017-08-21,0,0,2,11,9.89949493661167,2,2.6,28.6,30,0.479375
"Hemizonia congesta",91,"Grass","D",2017,2017-08-21,0,3,5,12.6,11.5887876846545,5,3.6,45.36,55,0.479375
"Hemizonia congesta",37,"No Grass","W",2017,2017-08-21,0,0,10,8.4,2.88097205817759,5,3.4,28.56,NA,0.479375
"Hemizonia congesta",15,"Grass","W",2017,2017-08-21,0,0,3,18.3333333333333,2.51661147842358,3,3.8,69.6666666666667,30,0.479375
"Hemizonia congesta",87,"Thatch","D",2017,2017-08-21,0,0,4,6.75,5.18812747209113,4,3.26835443037975,22.0613924050633,40,0.479375
"Hemizonia congesta",19,"No Grass","W",2017,2017-08-21,0,1,13,12.2,9.36482781475453,5,3.2,39.04,NA,0.479375
"Hemizonia congesta",5,"No Grass","W",2017,2017-08-21,0,0,0,6,4.24264068711928,5,2.4,14.4,NA,0.479375
"Hemizonia congesta",17,"Thatch","W",2017,2017-08-21,0,0,4,11.25,11.5866302262565,4,3.4,38.25,95,0.479375
"Hemizonia congesta",56,"Thatch","C",2017,2017-08-21,0,0,8,5,3.67423461417477,5,3,15,55,0.479375
"Hemizonia congesta",81,"No Grass","D",2017,2017-08-21,0,0,3,20.3333333333333,18.0092568789868,3,3.26835443037975,66.4565400843882,NA,0.479375
"Hemizonia congesta",92,"No Grass","C",2017,2017-08-21,0,0,9,6.8,6.53452370108182,5,2.4,16.32,NA,0.479375
"Hemizonia congesta",55,"No Grass","W",2017,2017-08-21,0,0,8,5.8,4.14728827066554,5,0.8,4.64,NA,0.479375
"Hemizonia congesta",50,"Thatch","C",2017,2017-08-21,0,0,3,4.66666666666667,2.51661147842358,3,2.2,10.2666666666667,80,0.479375
"Hemizonia congesta",97,"Grass","D",2017,2017-08-21,0,0,11,37.4,44.9477474407784,5,4.8,179.52,105,0.479375
"Hemizonia congesta",86,"Thatch","C",2017,2017-08-21,0,0,7,21.4,7.82943165242535,5,3,64.2,45,0.479375
"Hemizonia congesta",83,"No Grass","D",2017,2017-08-21,0,0,1,47,NA,1,4.4,206.8,NA,0.479375
"Hemizonia congesta",18,"No Grass","C",2017,2017-08-21,0,0,6,14,6.6332495807108,5,4,56,NA,0.479375
"Hemizonia congesta",98,"Grass","C",2017,2017-08-21,0,0,10,4,2.12132034355964,5,2.6,10.4,80,0.479375
"Hemizonia congesta",18,"Thatch","C",2017,2017-08-21,0,0,0,13.4,7.23187389270582,5,3.4,45.56,95,0.479375
"Hemizonia congesta",92,"Grass","C",2017,2017-08-21,0,0,9,8.2,6.57267069006199,5,3.26835443037975,26.8005063291139,100,0.479375
"Hemizonia congesta",84,"No Grass","C",2017,2017-08-21,1,0,10,4.8,1.92353840616713,5,2.4,11.52,NA,0.479375
"Hemizonia congesta",59,"Thatch","W",2017,2017-08-21,0,0,5,5.4,4.82700735445887,5,2.2,11.88,35,0.479375
"Hemizonia congesta",99,"No Grass","D",2017,2017-08-21,0,0,6,4.8,1.78885438199983,5,3.6,17.28,NA,0.479375
"Hemizonia congesta",30,"Grass","C",2017,2017-08-21,0,0,11,10.8,7.56306816047562,5,4.6,49.68,75,0.479375
"Hemizonia congesta",50,"Grass","C",2017,2017-08-21,0,0,13,9,2.91547594742265,5,4.2,37.8,95,0.479375
"Hemizonia congesta",55,"Thatch","W",2017,2017-08-21,0,0,2,7,2.82842712474619,2,2.6,18.2,30,0.479375
"Hemizonia congesta",93,"No Grass","D",2017,2017-08-21,0,0,7,7.2,5.49545266561363,5,3.2,23.04,NA,0.479375
"Hemizonia congesta",81,"Grass","D",2017,2017-08-21,0,0,12,5.6,3.20936130717624,5,1.2,6.72,90,0.479375
