"Species","Plot","Subplot","Treat.Code","Year","Date","flo.a","flo.b","flo.c","avg.flo","sd.flo","n.ind","avg.seed.inf","n.seed.ind","cov.g","p.viable"
"Hemizonia congesta",93,"Grass","D",2017,2017-08-21,0,0,2,7.2,3.83405790253616,5,3.2,23.04,35,0.479375
"Hemizonia congesta",91,"Thatch","D",2017,2017-08-21,1,0,3,8.25,3.86221007541882,4,3.2,26.4,35,0.479375
"Hemizonia congesta",59,"No Grass","W",2017,2017-08-21,0,0,6,6.2,5.97494769851586,5,4.2,26.04,NA,0.479375
"Hemizonia congesta",37,"Grass","W",2017,2017-08-21,0,0,11,11.4,4.72228758124704,5,3.2,36.48,80,0.479375
"Hemizonia congesta",30,"Thatch","C",2017,2017-08-21,0,0,8,10.4,5.94138031100518,5,4,41.6,50,0.479375
"Hemizonia congesta",30,"No Grass","C",2017,2017-08-21,0,0,9,17.2,9.01110426085505,5,3.6,61.92,NA,0.479375
"Hemizonia congesta",98,"Thatch","C",2017,2017-08-21,0,0,6,9.8,6.22093240599832,5,2.6,25.48,30,0.479375
"Hemizonia congesta",86,"Grass","C",2017,2017-08-21,0,0,10,13,10.8627804912002,5,4.6,59.8,40,0.479375
"Hemizonia congesta",19,"Thatch","W",2017,2017-08-21,0,0,5,8,4.69041575982343,5,3.8,30.4,100,0.479375
"Hemizonia congesta",89,"Thatch","D",2017,2017-08-21,0,0,9,10,5.47722557505166,5,4.2,42,60,0.479375
"Hemizonia congesta",98,"No Grass","C",2017,2017-08-21,0,0,6,6.8,3.83405790253616,5,3.6,24.48,NA,0.479375
"Lasthenia californica",5,"Grass","W",2017,2017-04-09,8,7,0,1,0,5,15.0625,15.0625,80,0.973557692
"Lasthenia californica",81,"Thatch","D",2017,2017-05-19,0,0,5,1,0,5,6.85714285714286,6.85714285714286,65,0.973557692
"Lasthenia californica",56,"No Grass","C",2017,2017-04-09,8,7,0,1,0,5,14.9285714285714,14.9285714285714,NA,0.973557692
"Lasthenia californica",30,"No Grass","C",2017,2017-04-09,3,10,0,1,0,5,16.9090909090909,16.9090909090909,NA,0.973557692
"Lasthenia californica",91,"Grass","D",2017,2017-04-09,1,14,0,1,0,5,22.5,22.5,55,0.973557692
"Lasthenia californica",17,"No Grass","W",2017,2017-04-09,7,7,0,1,0,5,23.0714285714286,23.0714285714286,NA,0.973557692
"Lasthenia californica",84,"No Grass","C",2017,2017-04-09,10,4,0,1,0,5,5.16666666666667,5.16666666666667,NA,0.973557692
"Lasthenia californica",50,"Grass","C",2017,2017-04-09,9,6,0,1,0,5,4.5,4.5,95,0.973557692
"Lasthenia californica",50,"No Grass","C",2017,2017-04-09,3,4,0,1.2,0.447213595499958,5,9,10.8,NA,0.973557692
"Lasthenia californica",30,"Thatch","C",2017,2017-04-09,7,1,0,1,0,5,10.1111111111111,10.1111111111111,50,0.973557692
"Lasthenia californica",5,"No Grass","W",2017,2017-04-09,10,4,0,2,0,5,26.5789473684211,53.1578947368421,NA,0.973557692
"Lasthenia californica",91,"No Grass","D",2017,2017-04-09,0,15,0,1.8,0.836660026534076,5,54.6875,98.4375,NA,0.973557692
"Lasthenia californica",95,"Grass","D",2017,2017-04-09,5,9,0,1.2,0.447213595499958,5,41.7142857142857,50.0571428571429,85,0.973557692
"Lasthenia californica",37,"Grass","W",2017,2017-04-09,13,2,0,1,0,5,22.8333333333333,22.8333333333333,80,0.973557692
"Lasthenia californica",82,"No Grass","C",2017,2017-04-09,13,2,0,1.6,0.894427190999916,5,45.8214285714286,73.3142857142857,NA,0.973557692
"Lasthenia californica",18,"Grass","C",2017,2017-05-19,0,0,7,1.6,0.547722557505166,5,23.8235294117647,38.1176470588235,95,0.973557692
"Lasthenia californica",5,"Thatch","W",2017,2017-05-19,0,0,12,1,0,5,7.4,7.4,85,0.973557692
"Lasthenia californica",59,"Grass","W",2017,2017-04-09,3,12,0,1,0,5,22.7333333333333,22.7333333333333,100,0.973557692
"Lasthenia californica",15,"Grass","W",2017,2017-04-09,11,2,0,1,0,5,18.3571428571429,18.3571428571429,30,0.973557692
"Lasthenia californica",37,"No Grass","W",2017,2017-04-09,12,3,0,1,0,5,20.6666666666667,20.6666666666667,NA,0.973557692
"Lasthenia californica",92,"Grass","C",2017,2017-04-09,11,4,0,1,0,5,30.5555555555556,30.5555555555556,100,0.973557692
"Lasthenia californica",37,"Thatch","W",2017,2017-05-19,0,0,4,1,0,5,12.3333333333333,12.3333333333333,25,0.973557692
"Lasthenia californica",55,"Grass","W",2017,2017-04-09,0,15,0,1,0,5,5.61538461538461,5.61538461538461,40,0.973557692
"Lasthenia californica",29,"Grass","W",2017,2017-04-09,4,8,0,1.2,0.447213595499958,5,22.7692307692308,27.3230769230769,85,0.973557692
"Lasthenia californica",18,"Thatch","C",2017,2017-05-19,0,1,8,1,0,5,10.5,10.5,95,0.973557692
"Lasthenia californica",83,"No Grass","D",2017,2017-04-09,4,9,0,1,0,5,36.1333333333333,36.1333333333333,NA,0.973557692
"Lasthenia californica",49,"Grass","W",2017,2017-04-09,4,11,0,1,0,5,15.2307692307692,15.2307692307692,120,0.973557692
"Lasthenia californica",15,"No Grass","W",2017,2017-04-09,0,15,0,1.2,0.447213595499958,5,19.8333333333333,23.8,NA,0.973557692
"Lasthenia californica",55,"No Grass","W",2017,2017-04-09,0,15,0,1,0,5,17.7333333333333,17.7333333333333,NA,0.973557692
"Lasthenia californica",29,"No Grass","W",2017,2017-04-09,4,5,0,1,0,5,21.2857142857143,21.2857142857143,NA,0.973557692
"Lasthenia californica",15,"Thatch","W",2017,2017-05-19,0,0,9,1,0,5,21.5,21.5,60,0.973557692
"Lasthenia californica",19,"Grass","W",2017,2017-04-09,14,1,0,1,0,4,29.8421052631579,29.8421052631579,85,0.973557692
"Lasthenia californica",83,"Thatch","D",2017,2017-05-19,0,0,14,1,0,5,0,0,100,0.973557692
"Lasthenia californica",89,"No Grass","D",2017,2017-04-09,2,13,0,1,0,5,15.6666666666667,15.6666666666667,NA,0.973557692
"Lasthenia californica",55,"Thatch","W",2017,2017-05-19,0,0,3,1,0,5,3.875,3.875,30,0.973557692
"Lasthenia californica",49,"No Grass","W",2017,2017-04-09,4,11,0,1.4,0.547722557505166,5,35.5,49.7,NA,0.973557692
"Lasthenia californica",86,"No Grass","C",2017,2017-04-09,5,10,0,1.4,0.547722557505166,5,46.4347826086956,65.0086956521739,NA,0.973557692
"Lasthenia californica",93,"Grass","D",2017,2017-04-09,0,15,0,1.4,0.547722557505166,5,28.3076923076923,39.6307692307692,35,0.973557692
"Lasthenia californica",17,"Grass","W",2017,2017-04-09,15,0,0,1,0,5,18,18,90,0.973557692
"Lasthenia californica",56,"Grass","C",2017,2017-04-09,4,7,0,1,0,5,7.16666666666667,7.16666666666667,80,0.973557692
"Lasthenia californica",81,"No Grass","D",2017,2017-04-09,5,10,0,2,1,5,31.0909090909091,62.1818181818182,NA,0.973557692
"Lasthenia californica",49,"Thatch","W",2017,2017-05-19,0,0,4,1,0,4,6,6,30,0.973557692
"Lasthenia californica",23,"Thatch","W",2017,2017-05-19,0,0,2,1,0,2,10.5,10.5,50,0.973557692
"Lasthenia californica",93,"No Grass","D",2017,2017-04-09,5,10,0,1.2,0.447213595499958,5,30.3571428571429,36.4285714285714,NA,0.973557692
"Lasthenia californica",99,"Thatch","D",2017,2017-05-19,0,0,3,1,0,3,0,0,100,0.973557692
"Lasthenia californica",86,"Thatch","C",2017,2017-05-19,0,0,4,1,0,5,6.14285714285714,6.14285714285714,45,0.973557692
"Lasthenia californica",18,"No Grass","C",2017,2017-05-19,0,0,8,1.8,0.447213595499958,5,31.8235294117647,57.2823529411765,NA,0.973557692
"Lasthenia californica",23,"Grass","W",2017,2017-04-09,11,2,0,1,0,5,15.9090909090909,15.9090909090909,70,0.973557692
"Lasthenia californica",23,"No Grass","W",2017,2017-04-09,14,1,0,1.4,0.547722557505166,5,27.2222222222222,38.1111111111111,NA,0.973557692
"Lasthenia californica",56,"Thatch","C",2017,2017-05-19,0,0,3,1,0,5,6.66666666666667,6.66666666666667,55,0.973557692
"Lasthenia californica",17,"Thatch","W",2017,2017-05-19,0,0,15,1,0,5,2.21428571428571,2.21428571428571,95,0.973557692
"Lasthenia californica",97,"No Grass","D",2017,2017-04-09,7,6,0,1.4,0.547722557505166,5,28.3,39.62,NA,0.973557692
"Lasthenia californica",85,"Thatch","D",2017,2017-05-19,0,0,8,1.2,0.447213595499958,5,25.6363636363636,30.7636363636364,95,0.973557692
"Lasthenia californica",98,"No Grass","C",2017,2017-04-09,10,4,0,1,0,5,17,17,NA,0.973557692
"Lasthenia californica",85,"Grass","D",2017,2017-04-09,3,11,0,1,0,5,22.2142857142857,22.2142857142857,80,0.973557692
"Lasthenia californica",89,"Grass","D",2017,2017-04-09,7,8,0,1.2,0.447213595499958,5,19.8333333333333,23.8,30,0.973557692
"Lasthenia californica",50,"Thatch","C",2017,2017-05-19,0,0,1,1,0,5,2.2,2.2,80,0.973557692
"Lasthenia californica",59,"Thatch","W",2017,2017-05-19,0,0,14,1,0,5,17.8666666666667,17.8666666666667,35,0.973557692
"Lasthenia californica",85,"No Grass","D",2017,2017-04-09,3,10,0,1.2,0.447213595499958,5,40,48,NA,0.973557692
"Lasthenia californica",99,"Grass","D",2017,2017-04-09,7,8,0,1,0,4,10.2307692307692,10.2307692307692,90,0.973557692
"Lasthenia californica",82,"Thatch","C",2017,2017-05-19,0,0,12,1,0,5,28.1818181818182,28.1818181818182,80,0.973557692
"Lasthenia californica",87,"Thatch","D",2017,2017-04-09,12,3,0,1,0,5,12.6428571428571,12.6428571428571,40,0.973557692
"Lasthenia californica",83,"Grass","D",2017,2017-05-19,0,0,6,1,0,5,5.85714285714286,5.85714285714286,95,0.973557692
"Lasthenia californica",95,"Thatch","D",2017,2017-05-19,0,0,8,1,0,5,0,0,60,0.973557692
"Lasthenia californica",59,"No Grass","W",2017,2017-04-09,0,15,0,1.8,0.447213595499958,5,42.75,76.95,NA,0.973557692
"Lasthenia californica",84,"Thatch","C",2017,2017-05-19,0,0,6,1,0,5,8.16666666666667,8.16666666666667,90,0.973557692
"Lasthenia californica",30,"Grass","C",2017,2017-04-09,3,12,0,1.4,0.547722557505166,5,20.1428571428571,28.2,75,0.973557692
"Lasthenia californica",96,"Grass","C",2017,2017-04-09,12,3,0,1,0,5,31.5,31.5,25,0.973557692
"Lasthenia californica",19,"Thatch","W",2017,2017-05-19,0,1,1,1,0,4,7.5,7.5,100,0.973557692
"Lasthenia californica",91,"Thatch","D",2017,2017-05-19,0,0,1,1,NA,1,10,10,35,0.973557692
"Lasthenia californica",97,"Grass","D",2017,2017-04-09,3,6,0,1,0,5,24.875,24.875,105,0.973557692
"Lasthenia californica",29,"Thatch","W",2017,2017-05-19,0,2,3,1,0,5,19,19,35,0.973557692
"Lasthenia californica",92,"Thatch","C",2017,2017-05-19,0,0,5,1.2,0.447213595499958,5,21.8333333333333,26.2,80,0.973557692
"Lasthenia californica",98,"Grass","C",2017,2017-04-09,12,3,0,1,0,5,12.7142857142857,12.7142857142857,80,0.973557692
"Lasthenia californica",81,"Grass","D",2017,2017-04-09,9,6,0,1,0,5,28,28,90,0.973557692
"Lasthenia californica",86,"Grass","C",2017,2017-04-09,2,13,0,1.6,0.894427190999916,5,58.2222222222222,93.1555555555556,40,0.973557692
"Lasthenia californica",89,"Thatch","D",2017,2017-05-19,0,0,3,1,0,5,3.28571428571429,3.28571428571429,60,0.973557692
"Lasthenia californica",19,"No Grass","W",2017,2017-05-19,0,0,4,2,0.707106781186548,5,33.4,66.8,NA,0.973557692
"Lasthenia californica",92,"No Grass","C",2017,2017-04-09,8,4,0,1.4,0.547722557505166,5,34.7,48.58,NA,0.973557692
"Lasthenia californica",97,"Thatch","D",2017,2017-05-19,0,0,1,1,NA,1,13,13,60,0.973557692
"Lasthenia californica",96,"Thatch","C",2017,2017-05-19,0,0,1,1,NA,1,3,3,80,0.973557692
"Lasthenia californica",87,"No Grass","D",2017,2017-04-09,4,11,0,1.4,0.547722557505166,5,33.5,46.9,NA,0.973557692
"Lasthenia californica",82,"Grass","C",2017,2017-05-19,0,0,4,1.4,0.547722557505166,5,23.5384615384615,32.9538461538462,45,0.973557692
"Lasthenia californica",95,"No Grass","D",2017,2017-05-19,0,0,4,1.8,0.836660026534076,5,30.4375,54.7875,NA,0.973557692
"Lasthenia californica",93,"Thatch","D",2017,2017-04-09,10,1,0,1,0,5,7.625,7.625,30,0.973557692
"Lasthenia californica",87,"Grass","D",2017,2017-04-09,2,5,0,1,0,5,13,13,90,0.973557692
"Lasthenia californica",99,"No Grass","D",2017,2017-04-09,4,11,0,1,0,4,6.85714285714286,6.85714285714286,NA,0.973557692
"Lasthenia californica",84,"Grass","C",2017,2017-04-09,5,10,0,1,0,5,15.4666666666667,15.4666666666667,50,0.973557692
"Lasthenia californica",96,"No Grass","C",2017,2017-05-19,0,1,4,1.4,0.547722557505166,5,12.4,17.36,NA,0.973557692
"Plantago erecta",18,"Grass","C",2017,2017-05-19,0,9,6,3.4,1.94935886896179,5,2,6.8,95,0.896396396
"Plantago erecta",95,"Grass","D",2017,2017-05-19,0,3,12,6.8,3.3466401061363,5,2,13.6,85,0.896396396
"Plantago erecta",37,"Grass","W",2017,2017-05-19,0,7,8,4.6,1.81659021245849,5,2,9.2,80,0.896396396
"Plantago erecta",91,"Thatch","D",2017,2017-04-09,8,3,0,2,1,3,2,4,35,0.896396396
"Plantago erecta",19,"Grass","W",2017,2017-05-19,0,4,11,5.2,1.30384048104053,5,2,10.4,85,0.896396396
"Plantago erecta",81,"Thatch","D",2017,2017-05-19,0,3,12,3,0,5,2,6,65,0.896396396
"Plantago erecta",37,"No Grass","W",2017,2017-05-19,0,13,2,7.2,3.11448230047949,5,2,14.4,NA,0.896396396
"Plantago erecta",56,"No Grass","C",2017,2017-05-19,0,4,11,6.6,4.09878030638384,5,2,13.2,NA,0.896396396
"Plantago erecta",98,"Thatch","C",2017,2017-05-19,0,3,12,2.4,1.14017542509914,5,2,4.8,30,0.896396396
"Plantago erecta",59,"Thatch","W",2017,2017-05-19,0,0,15,6.4,2.19089023002066,5,2,12.8,35,0.896396396
"Plantago erecta",92,"No Grass","C",2017,2017-05-19,0,12,3,9.8,6.57267069006199,5,2,19.6,NA,0.896396396
"Plantago erecta",49,"Grass","W",2017,2017-05-19,0,5,10,4.6,1.94935886896179,5,2,9.2,120,0.896396396
"Plantago erecta",56,"Thatch","C",2017,2017-05-19,0,12,3,4.4,1.14017542509914,5,2,8.8,55,0.896396396
"Plantago erecta",50,"Thatch","C",2017,2017-05-19,0,0,13,1.6,0.894427190999916,5,2,3.2,80,0.896396396
"Plantago erecta",29,"No Grass","W",2017,2017-05-19,0,7,7,10.6,5.54977477020464,5,2,21.2,NA,0.896396396
"Plantago erecta",5,"No Grass","W",2017,2017-05-19,0,8,7,8.6,2.30217288664427,5,2,17.2,NA,0.896396396
"Plantago erecta",92,"Thatch","C",2017,2017-05-19,0,12,1,6,2.23606797749979,5,2,12,80,0.896396396
"Plantago erecta",83,"Thatch","D",2017,2017-05-19,0,0,11,3.8,0.447213595499958,5,2,7.6,100,0.896396396
"Plantago erecta",55,"Thatch","W",2017,2017-05-19,0,4,11,3.2,0.836660026534076,5,2,6.4,30,0.896396396
"Plantago erecta",30,"Thatch","C",2017,2017-05-19,0,6,9,4.4,1.67332005306815,5,2,8.8,50,0.896396396
"Plantago erecta",83,"Grass","D",2017,2017-05-19,0,13,2,1.6,0.547722557505166,5,2,3.2,95,0.896396396
"Plantago erecta",89,"Grass","D",2017,2017-04-09,12,3,0,1.66666666666667,0.577350269189626,3,2,3.33333333333333,30,0.896396396
"Plantago erecta",17,"Thatch","W",2017,2017-05-19,0,4,11,3,1,5,2,6,95,0.896396396
"Plantago erecta",49,"Thatch","W",2017,2017-05-19,0,2,12,3.2,1.30384048104053,5,2,6.4,30,0.896396396
"Plantago erecta",96,"Grass","C",2017,2017-05-19,0,15,0,6.2,2.58843582110896,5,2,12.4,25,0.896396396
"Plantago erecta",55,"No Grass","W",2017,2017-04-09,13,2,0,2,0,2,2,4,NA,0.896396396
"Plantago erecta",98,"Grass","C",2017,2017-05-19,0,4,11,2,0.707106781186548,5,2,4,80,0.896396396
"Plantago erecta",23,"Grass","W",2017,2017-05-19,0,0,15,3.4,1.34164078649987,5,2,6.8,70,0.896396396
"Plantago erecta",86,"Thatch","C",2017,2017-05-19,0,4,10,3,1.73205080756888,5,2,6,45,0.896396396
"Plantago erecta",50,"Grass","C",2017,2017-05-19,0,12,3,3.8,3.11448230047949,5,2,7.6,95,0.896396396
"Plantago erecta",97,"Grass","D",2017,2017-05-19,0,5,10,5.4,2.79284800875379,5,2,10.8,105,0.896396396
"Plantago erecta",18,"No Grass","C",2017,2017-05-19,0,8,7,3.4,0.894427190999916,5,2,6.8,NA,0.896396396
"Plantago erecta",96,"No Grass","C",2017,2017-05-19,0,0,2,11,4.30116263352131,5,2,22,NA,0.896396396
"Plantago erecta",37,"Thatch","W",2017,2017-05-19,0,12,3,2,0.707106781186548,5,2,4,25,0.896396396
"Plantago erecta",56,"Grass","C",2017,2017-05-19,0,4,11,6,3.08220700148449,5,2,12,80,0.896396396
"Plantago erecta",85,"Thatch","D",2017,2017-05-19,0,2,7,3.8,0.836660026534076,5,2,7.6,95,0.896396396
"Plantago erecta",95,"Thatch","D",2017,2017-05-19,0,7,8,2,0.707106781186548,5,2,4,60,0.896396396
"Plantago erecta",97,"Thatch","D",2017,2017-05-19,0,15,0,5,2,5,2,10,60,0.896396396
"Plantago erecta",50,"No Grass","C",2017,2017-05-19,0,15,0,3.2,0.836660026534076,5,2,6.4,NA,0.896396396
"Plantago erecta",15,"Thatch","W",2017,2017-05-19,0,10,5,3.8,2.04939015319192,5,2,7.6,60,0.896396396
"Plantago erecta",82,"No Grass","C",2017,2017-05-19,0,5,3,7.8,5.54075807087803,5,2,15.6,NA,0.896396396
"Plantago erecta",23,"Thatch","W",2017,2017-05-19,0,10,4,6.6,2.79284800875379,5,2,13.2,50,0.896396396
"Plantago erecta",30,"No Grass","C",2017,2017-05-19,0,0,15,4.8,2.28035085019828,5,2,9.6,NA,0.896396396
"Plantago erecta",93,"Grass","D",2017,2017-04-09,9,6,0,2,0,5,2,4,35,0.896396396
"Plantago erecta",99,"Thatch","D",2017,2017-04-09,2,1,0,2,NA,1,2,4,100,0.896396396
"Plantago erecta",92,"Grass","C",2017,2017-05-19,0,11,4,3.8,1.48323969741913,5,2,7.6,100,0.896396396
"Plantago erecta",87,"Thatch","D",2017,2017-04-09,10,3,0,1.33333333333333,0.577350269189626,3,2,2.66666666666667,40,0.896396396
"Plantago erecta",55,"Grass","W",2017,2017-05-19,0,1,14,3.6,1.14017542509914,5,2,7.2,40,0.896396396
"Plantago erecta",30,"Grass","C",2017,2017-05-19,0,8,7,4.4,1.81659021245849,5,2,8.8,75,0.896396396
"Plantago erecta",89,"Thatch","D",2017,2017-05-19,0,0,10,1.6,0.894427190999916,5,2,3.2,60,0.896396396
"Plantago erecta",18,"Thatch","C",2017,2017-05-19,0,5,10,2.4,0.547722557505166,5,2,4.8,95,0.896396396
"Plantago erecta",17,"No Grass","W",2017,2017-05-19,0,4,10,12.8,5.84807660688538,5,2,25.6,NA,0.896396396
"Plantago erecta",15,"No Grass","W",2017,2017-05-19,0,8,7,5,3.53553390593274,5,2,10,NA,0.896396396
"Plantago erecta",84,"No Grass","C",2017,2017-05-19,0,3,12,4.2,1.09544511501033,5,2,8.4,NA,0.896396396
"Plantago erecta",81,"No Grass","D",2017,2017-04-09,12,3,0,1.66666666666667,0.577350269189626,3,2,3.33333333333333,NA,0.896396396
"Plantago erecta",91,"Grass","D",2017,2017-04-09,11,4,0,3.5,1,4,2,7,55,0.896396396
"Plantago erecta",59,"Grass","W",2017,2017-04-09,8,7,0,3,2.91547594742265,5,2,6,100,0.896396396
"Plantago erecta",59,"No Grass","W",2017,2017-04-09,0,4,0,4,2.16024689946929,4,2,8,NA,0.896396396
"Plantago erecta",99,"Grass","D",2017,2017-05-19,0,8,7,5.2,2.28035085019828,5,2,10.4,90,0.896396396
"Plantago erecta",89,"No Grass","D",2017,2017-04-09,12,3,0,2.33333333333333,0.577350269189626,3,2,4.66666666666667,NA,0.896396396
"Plantago erecta",49,"No Grass","W",2017,2017-05-19,0,6,9,11.4,3.04959013639538,5,2,22.8,NA,0.896396396
"Plantago erecta",93,"Thatch","D",2017,2017-04-09,9,4,0,4,3.36650164612069,4,2,8,30,0.896396396
"Plantago erecta",84,"Grass","C",2017,2017-04-09,10,1,0,2,NA,1,2,4,50,0.896396396
"Plantago erecta",17,"Grass","W",2017,2017-05-19,0,12,3,3.6,2.19089023002066,5,2,7.2,90,0.896396396
"Plantago erecta",82,"Grass","C",2017,2017-05-19,0,5,9,3.2,1.09544511501033,5,2,6.4,45,0.896396396
"Plantago erecta",93,"No Grass","D",2017,2017-04-09,11,4,0,5.5,4.79583152331272,4,2,11,NA,0.896396396
"Plantago erecta",87,"No Grass","D",2017,2017-04-09,9,6,0,4.4,2.88097205817759,5,2,8.8,NA,0.896396396
"Plantago erecta",5,"Thatch","W",2017,2017-05-19,0,13,1,2,0.707106781186548,5,2,4,85,0.896396396
"Plantago erecta",85,"Grass","D",2017,2017-04-09,9,6,0,3.2,2.48997991959775,5,2,6.4,80,0.896396396
"Plantago erecta",84,"Thatch","C",2017,2017-05-19,0,7,5,3.2,1.78885438199983,5,2,6.4,90,0.896396396
"Plantago erecta",19,"No Grass","W",2017,2017-05-19,0,15,0,6.6,1.94935886896179,5,2,13.2,NA,0.896396396
"Plantago erecta",15,"Grass","W",2017,2017-05-19,0,8,6,5.4,2.79284800875379,5,2,10.8,30,0.896396396
"Plantago erecta",91,"No Grass","D",2017,2017-04-09,13,2,0,5,1.4142135623731,2,2,10,NA,0.896396396
"Plantago erecta",98,"No Grass","C",2017,2017-04-09,14,1,0,1,NA,1,2,2,NA,0.896396396
"Plantago erecta",87,"Grass","D",2017,2017-04-09,3,12,0,3.6,1.51657508881031,5,2,7.2,90,0.896396396
"Plantago erecta",97,"No Grass","D",2017,2017-04-09,10,5,0,2.8,1.09544511501033,5,2,5.6,NA,0.896396396
"Plantago erecta",96,"Thatch","C",2017,2017-05-19,0,10,5,3.6,1.51657508881031,5,2,7.2,80,0.896396396
"Plantago erecta",85,"No Grass","D",2017,2017-04-09,5,2,0,1,0,2,2,2,NA,0.896396396
"Plantago erecta",23,"No Grass","W",2017,2017-05-19,0,13,1,5.8,3.27108544675922,5,2,11.6,NA,0.896396396
"Plantago erecta",83,"No Grass","D",2017,2017-05-19,0,15,0,9.6,4.77493455452533,5,2,19.2,NA,0.896396396
"Plantago erecta",5,"Grass","W",2017,2017-05-19,0,6,9,4,1.58113883008419,5,2,8,80,0.896396396
"Plantago erecta",29,"Thatch","W",2017,2017-05-19,0,2,12,3.6,1.51657508881031,5,2,7.2,35,0.896396396
"Plantago erecta",29,"Grass","W",2017,2017-05-19,0,5,10,5.4,2.88097205817759,5,2,10.8,85,0.896396396
"Plantago erecta",81,"Grass","D",2017,2017-04-09,7,8,0,2.2,0.836660026534076,5,2,4.4,90,0.896396396
"Plantago erecta",99,"No Grass","D",2017,2017-05-19,0,4,11,5.8,4.43846820423443,5,2,11.6,NA,0.896396396
"Plantago erecta",86,"No Grass","C",2017,2017-05-19,0,5,10,4.2,1.48323969741913,5,2,8.4,NA,0.896396396
"Plantago erecta",19,"Thatch","W",2017,2017-05-19,0,6,3,1.4,0.547722557505166,5,2,2.8,100,0.896396396
"Plantago erecta",95,"No Grass","D",2017,2017-04-09,13,2,0,1.5,0.707106781186548,2,2,3,NA,0.896396396
"Plantago erecta",82,"Thatch","C",2017,2017-05-19,0,14,1,1.4,0.547722557505166,5,2,2.8,80,0.896396396
"Plantago erecta",86,"Grass","C",2017,2017-04-09,5,2,0,1,0,2,2,2,40,0.896396396
